assay,seed,budget,regime,model,features,n_features,ridge,n_train,n_test,spearman_all,top1pct_recall_at_100,best_true_in_pred_top_100,best_true_in_pred_top_100_percentile
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2750,0.6653920310540927,0.5,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2750,0.755140865088499,0.35714285714285715,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2750,0.7481160016261579,0.35714285714285715,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2720,0.7306062258318637,0.4642857142857143,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2720,0.764632536397004,0.5,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2720,0.7506767346477495,0.4642857142857143,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2670,0.6644334805810687,0.48148148148148145,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2670,0.7453057843397919,0.4074074074074074,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,3,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2670,0.7336328237180506,0.4074074074074074,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2750,0.582517730953509,0.5,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2750,0.7399833306183817,0.5,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2750,0.6772829754724294,0.10714285714285714,0.4672072789818768,0.9942238267148015
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2720,0.44635277172804544,0.21428571428571427,0.5131239887015062,0.996028880866426
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2720,0.7626073498349797,0.42857142857142855,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2720,0.6931774933373303,0.35714285714285715,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2670,0.697134628685772,0.4074074074074074,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2670,0.7521637713345878,0.48148148148148145,1.1121425213598792,0.9992779783393502
SDA_BACSU_Tsuboyama_2023_1PV0.csv,4,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2670,0.7238076552442281,0.5185185185185185,1.1121425213598792,0.9992779783393502
SERC_HUMAN_Xie_2023.csv,0,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.4773953417534896,0.10526315789473684,1.18567947153024,0.9979101358411703
SERC_HUMAN_Xie_2023.csv,0,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.45409972282791206,0.05263157894736842,1.13299364701062,0.9911180773249739
SERC_HUMAN_Xie_2023.csv,0,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.4980207975478768,0.10526315789473684,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,0,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5160416037734992,0.05263157894736842,1.13299364701062,0.9911180773249739
SERC_HUMAN_Xie_2023.csv,0,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5056546791710558,0.21052631578947367,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,0,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5255032041677442,0.21052631578947367,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,0,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5223559360273804,0.2631578947368421,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,0,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5192198215952852,0.21052631578947367,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,0,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5475486614248625,0.15789473684210525,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,1,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.4776059247710101,0.10526315789473684,1.18567947153024,0.9979101358411703
SERC_HUMAN_Xie_2023.csv,1,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.507924824411381,0.05263157894736842,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,1,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.43378330899052064,0.10526315789473684,1.18567947153024,0.9979101358411703
SERC_HUMAN_Xie_2023.csv,1,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.4261053925229396,0.2631578947368421,1.19167468402715,0.9989550679205852
SERC_HUMAN_Xie_2023.csv,1,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5732396402782267,0.21052631578947367,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,1,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5512294709799646,0.10526315789473684,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,1,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5673682202355294,0.15789473684210525,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,1,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5220315214186834,0.10526315789473684,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,1,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5405591613154723,0.3157894736842105,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,2,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.4686436514995271,0.05263157894736842,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,2,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.515853441309358,0.15789473684210525,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,2,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.4728805562373725,0.21052631578947367,1.14136241271116,0.9947753396029259
SERC_HUMAN_Xie_2023.csv,2,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.49002588433097194,0.05263157894736842,1.13299364701062,0.9911180773249739
SERC_HUMAN_Xie_2023.csv,2,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5372414709824103,0.05263157894736842,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,2,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5309056473436806,0.3157894736842105,1.19167468402715,0.9989550679205852
SERC_HUMAN_Xie_2023.csv,2,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5492115765372829,0.21052631578947367,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,2,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5526783376323032,0.15789473684210525,1.19167468402715,0.9989550679205852
SERC_HUMAN_Xie_2023.csv,2,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5098606672999205,0.0,1.11580175441627,0.987460815047022
SERC_HUMAN_Xie_2023.csv,3,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.370529184080707,0.10526315789473684,1.19167468402715,0.9989550679205852
SERC_HUMAN_Xie_2023.csv,3,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.34517647344429486,0.10526315789473684,1.19167468402715,0.9989550679205852
SERC_HUMAN_Xie_2023.csv,3,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.33301577001940924,0.10526315789473684,1.18567947153024,0.9979101358411703
SERC_HUMAN_Xie_2023.csv,3,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5025040480919117,0.05263157894736842,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,3,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5310002916593918,0.2631578947368421,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,3,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5182602903597926,0.21052631578947367,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,3,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5445133755991587,0.2631578947368421,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,3,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5436278328587784,0.2631578947368421,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,3,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5299360077091718,0.21052631578947367,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,4,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.507556058186485,0.05263157894736842,1.12959831389934,0.990073145245559
SERC_HUMAN_Xie_2023.csv,4,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.5201442453665441,0.05263157894736842,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,4,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1894,0.4103514413742926,0.10526315789473684,1.18567947153024,0.9979101358411703
SERC_HUMAN_Xie_2023.csv,4,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.5735590129635474,0.15789473684210525,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,4,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.24328073810856146,0.15789473684210525,1.13909978526358,0.9942528735632183
SERC_HUMAN_Xie_2023.csv,4,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1864,0.44866332598913444,0.10526315789473684,1.18567947153024,0.9979101358411703
SERC_HUMAN_Xie_2023.csv,4,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5412342093881063,0.21052631578947367,1.19063999435508,0.9984326018808778
SERC_HUMAN_Xie_2023.csv,4,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5290459577863464,0.05263157894736842,1.13299364701062,0.9911180773249739
SERC_HUMAN_Xie_2023.csv,4,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1814,0.5572954635655992,0.21052631578947367,1.19063999435508,0.9984326018808778
S22A1_HUMAN_Yee_2023_activity.csv,0,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.5567983626962465,0.009900990099009901,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,0,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.6169306633148884,0.009900990099009901,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,0,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.5320848622495561,0.019801980198019802,1.669287415,0.9993065187239945
S22A1_HUMAN_Yee_2023_activity.csv,0,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.5786687926049667,0.019801980198019802,1.381256821,0.9967307311274024
S22A1_HUMAN_Yee_2023_activity.csv,0,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.602016607390362,0.0,1.1254462,0.9863285119873192
S22A1_HUMAN_Yee_2023_activity.csv,0,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.6220982895054086,0.019801980198019802,1.297133075,0.995046562314246
S22A1_HUMAN_Yee_2023_activity.csv,0,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.6460237007656834,0.03,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,0,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.6434729514857456,0.02,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,0,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.6142040452861695,0.02,1.375943818,0.9964335248662571
S22A1_HUMAN_Yee_2023_activity.csv,1,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.549765505925305,0.009900990099009901,1.271708891,0.9944521497919556
S22A1_HUMAN_Yee_2023_activity.csv,1,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.4604027083006751,0.009900990099009901,1.200320981,0.9913810184267882
S22A1_HUMAN_Yee_2023_activity.csv,1,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.5410898111252097,0.0,1.1254462,0.9863285119873192
S22A1_HUMAN_Yee_2023_activity.csv,1,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.5049782119713637,0.0,1.131813901,0.9866257182484645
S22A1_HUMAN_Yee_2023_activity.csv,1,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.6265550132505789,0.019801980198019802,1.462279234,0.9980186249256985
S22A1_HUMAN_Yee_2023_activity.csv,1,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.6376720697113223,0.0297029702970297,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,1,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.6550364805194585,0.04,1.675054937,0.9994055874777096
S22A1_HUMAN_Yee_2023_activity.csv,1,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.6155582420676701,0.01,1.255618795,0.9937586685159501
S22A1_HUMAN_Yee_2023_activity.csv,1,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.6307615176033221,0.01,1.359706149,0.9959381810976818
S22A1_HUMAN_Yee_2023_activity.csv,2,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.6147219125169711,0.019801980198019802,1.381256821,0.9967307311274024
S22A1_HUMAN_Yee_2023_activity.csv,2,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.5634899977246146,0.0297029702970297,1.297133075,0.995046562314246
S22A1_HUMAN_Yee_2023_activity.csv,2,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.5910381862062518,0.0297029702970297,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,2,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.5520301159448509,0.009900990099009901,1.359706149,0.9959381810976818
S22A1_HUMAN_Yee_2023_activity.csv,2,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.591008136323619,0.019801980198019802,1.381256821,0.9967307311274024
S22A1_HUMAN_Yee_2023_activity.csv,2,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,10044,0.5952285908467896,0.009900990099009901,1.392417564,0.9971270061422627
S22A1_HUMAN_Yee_2023_activity.csv,2,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.6486156669840168,0.02,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,2,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.643680551936468,0.03,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,2,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,9994,0.6340131468574189,0.02,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,3,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.6431387651314626,0.0297029702970297,1.522950369,0.9985139686942738
S22A1_HUMAN_Yee_2023_activity.csv,3,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,10074,0.6116414637137709,0.039603960396039604,1.522950369,0.9985139686942738
