assay,seed,policy,round,n_observed,best_observed_fitness,best_observed_percentile,top1pct_found,pool_size
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,additive_plus_zscore:ProSST-2048,0,20,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,additive_plus_zscore:ProSST-2048,1,30,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,additive_plus_zscore:ProSST-2048,2,40,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,additive_plus_zscore:ProSST-2048,3,50,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,additive_plus_zscore:ProSST-2048,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,additive_plus_zscore:ProSST-2048,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,disagreement:additive_vs_ProSST-2048,0,20,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,disagreement:additive_vs_ProSST-2048,1,30,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,disagreement:additive_vs_ProSST-2048,2,40,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,disagreement:additive_vs_ProSST-2048,3,50,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,disagreement:additive_vs_ProSST-2048,4,60,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,disagreement:additive_vs_ProSST-2048,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_mean:top_methods,0,20,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_mean:top_methods,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_mean:top_methods,2,40,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_mean:top_methods,3,50,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_mean:top_methods,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_mean:top_methods,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_ucb:top_methods,0,20,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_ucb:top_methods,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_ucb:top_methods,2,40,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_ucb:top_methods,3,50,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_ucb:top_methods,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,ensemble_ucb:top_methods,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_ensemble:top_methods,0,20,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_ensemble:top_methods,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_ensemble:top_methods,2,40,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_ensemble:top_methods,3,50,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_ensemble:top_methods,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_ensemble:top_methods,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_zscore:ESM3,0,20,0.6183558740794648,0.973396674584323,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_zscore:ESM3,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_zscore:ESM3,2,40,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_zscore:ESM3,3,50,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_zscore:ESM3,4,60,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,3,diverse_zscore:ESM3,5,70,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,random,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,random,1,30,0.2118655600902852,0.9125890736342043,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,random,2,40,0.2262826610774939,0.9163895486935867,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,random,3,50,0.2262826610774939,0.9163895486935867,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,random,4,60,0.2310135404164326,0.918289786223278,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,random,5,70,0.2310135404164326,0.918289786223278,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_lookup,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_lookup,1,30,0.552203041907467,0.9672209026128266,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_lookup,2,40,0.6079114492789246,0.9729216152019002,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_lookup,3,50,0.6079114492789246,0.9729216152019002,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_lookup,4,60,0.6079114492789246,0.9729216152019002,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_lookup,5,70,0.6079114492789246,0.9729216152019002,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ProSST-2048,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ProSST-2048,1,30,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ProSST-2048,2,40,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ProSST-2048,3,50,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ProSST-2048,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ProSST-2048,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ESM3,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ESM3,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ESM3,2,40,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ESM3,3,50,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ESM3,4,60,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,zscore_linear:ESM3,5,70,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_plus_zscore:ProSST-2048,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_plus_zscore:ProSST-2048,1,30,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_plus_zscore:ProSST-2048,2,40,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_plus_zscore:ProSST-2048,3,50,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_plus_zscore:ProSST-2048,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,additive_plus_zscore:ProSST-2048,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,disagreement:additive_vs_ProSST-2048,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,disagreement:additive_vs_ProSST-2048,1,30,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,disagreement:additive_vs_ProSST-2048,2,40,0.3719660954647794,0.9491686460807601,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,disagreement:additive_vs_ProSST-2048,3,50,0.3719660954647794,0.9491686460807601,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,disagreement:additive_vs_ProSST-2048,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,disagreement:additive_vs_ProSST-2048,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_mean:top_methods,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_mean:top_methods,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_mean:top_methods,2,40,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_mean:top_methods,3,50,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_mean:top_methods,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_mean:top_methods,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_ucb:top_methods,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_ucb:top_methods,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_ucb:top_methods,2,40,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_ucb:top_methods,3,50,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_ucb:top_methods,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,ensemble_ucb:top_methods,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_ensemble:top_methods,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_ensemble:top_methods,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_ensemble:top_methods,2,40,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_ensemble:top_methods,3,50,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_ensemble:top_methods,4,60,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_ensemble:top_methods,5,70,1.6870673243983123,1.0,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_zscore:ESM3,0,20,0.0800848228148747,0.869833729216152,0,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_zscore:ESM3,1,30,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_zscore:ESM3,2,40,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_zscore:ESM3,3,50,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_zscore:ESM3,4,60,0.9421099393281682,0.9914489311163895,1,2105
SPA_STAAU_Tsuboyama_2023_1LP1.csv,4,diverse_zscore:ESM3,5,70,0.9421099393281682,0.9914489311163895,1,2105
Q8WTC7_9CNID_Somermeyer_2022.csv,3,random,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,random,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,random,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,random,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,random,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,random,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_lookup,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_lookup,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_lookup,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_lookup,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_lookup,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_lookup,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ProSST-2048,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ProSST-2048,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ProSST-2048,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ProSST-2048,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ProSST-2048,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ProSST-2048,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ESM3,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ESM3,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ESM3,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ESM3,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ESM3,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,zscore_linear:ESM3,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_plus_zscore:ProSST-2048,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_plus_zscore:ProSST-2048,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_plus_zscore:ProSST-2048,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_plus_zscore:ProSST-2048,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_plus_zscore:ProSST-2048,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,additive_plus_zscore:ProSST-2048,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,disagreement:additive_vs_ProSST-2048,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,disagreement:additive_vs_ProSST-2048,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,disagreement:additive_vs_ProSST-2048,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,disagreement:additive_vs_ProSST-2048,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,disagreement:additive_vs_ProSST-2048,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,disagreement:additive_vs_ProSST-2048,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_mean:top_methods,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_mean:top_methods,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_mean:top_methods,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_mean:top_methods,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_mean:top_methods,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_mean:top_methods,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_ucb:top_methods,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_ucb:top_methods,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_ucb:top_methods,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_ucb:top_methods,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_ucb:top_methods,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,ensemble_ucb:top_methods,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_ensemble:top_methods,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_ensemble:top_methods,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_ensemble:top_methods,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_ensemble:top_methods,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_ensemble:top_methods,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_ensemble:top_methods,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_zscore:ESM3,0,20,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_zscore:ESM3,1,30,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_zscore:ESM3,2,40,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_zscore:ESM3,3,50,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_zscore:ESM3,4,60,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,3,diverse_zscore:ESM3,5,70,17402.795737179815,0.9985974336019099,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,random,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,random,1,30,12257.6666979529,0.9829006266786035,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,random,2,40,12257.6666979529,0.9829006266786035,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,random,3,50,12257.6666979529,0.9829006266786035,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,random,4,60,12257.6666979529,0.9829006266786035,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,random,5,70,12322.118908462686,0.9835571471202627,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_lookup,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_lookup,1,30,11744.912670480497,0.9782154580722172,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_lookup,2,40,11744.912670480497,0.9782154580722172,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_lookup,3,50,11744.912670480497,0.9782154580722172,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_lookup,4,60,11744.912670480497,0.9782154580722172,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_lookup,5,70,11744.912670480497,0.9782154580722172,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ProSST-2048,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ProSST-2048,1,30,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ProSST-2048,2,40,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ProSST-2048,3,50,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ProSST-2048,4,60,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ProSST-2048,5,70,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ESM3,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ESM3,1,30,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ESM3,2,40,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ESM3,3,50,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ESM3,4,60,12832.814784385751,0.9863025962399283,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,zscore_linear:ESM3,5,70,12832.814784385751,0.9863025962399283,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_plus_zscore:ProSST-2048,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_plus_zscore:ProSST-2048,1,30,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_plus_zscore:ProSST-2048,2,40,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_plus_zscore:ProSST-2048,3,50,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_plus_zscore:ProSST-2048,4,60,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,additive_plus_zscore:ProSST-2048,5,70,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,disagreement:additive_vs_ProSST-2048,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,disagreement:additive_vs_ProSST-2048,1,30,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,disagreement:additive_vs_ProSST-2048,2,40,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,disagreement:additive_vs_ProSST-2048,3,50,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,disagreement:additive_vs_ProSST-2048,4,60,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,disagreement:additive_vs_ProSST-2048,5,70,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_mean:top_methods,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_mean:top_methods,1,30,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_mean:top_methods,2,40,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_mean:top_methods,3,50,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_mean:top_methods,4,60,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_mean:top_methods,5,70,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_ucb:top_methods,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_ucb:top_methods,1,30,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_ucb:top_methods,2,40,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_ucb:top_methods,3,50,12307.90016349658,0.9831990450611757,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_ucb:top_methods,4,60,16079.184860646335,0.9962399283795882,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,ensemble_ucb:top_methods,5,70,16079.184860646335,0.9962399283795882,1,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,diverse_ensemble:top_methods,0,20,11151.357697122105,0.9676812891674127,0,33510
Q8WTC7_9CNID_Somermeyer_2022.csv,4,diverse_ensemble:top_methods,1,30,12307.90016349658,0.9831990450611757,0,33510
